Date,Index_Return,Index_Level
2021-01-04,-0.014469047619047623,7431.938188452381
2021-01-05,0.016157142857142856,7552.017075468661
2021-01-06,-0.012897619047619047,7454.614036188151
2021-01-07,0.04003333333333334,7753.047084770216
2021-01-08,0.007961904761904762,7814.776107273721
2021-01-11,0.0011904761904761895,7824.0794121633335
2021-01-12,0.008219047619047619,7888.385893427115
2021-01-13,-0.0013333333333333335,7877.868045569211
2021-01-14,0.010040476190476192,7956.965592112463
2021-01-15,-0.014635714285714283,7840.5097171250445
2021-01-19,0.024219047619047623,8030.399395321701
2021-01-20,0.007876190476190476,8093.64835055914
2021-01-21,0.0036714285714285716,8123.363602360479
2021-01-22,0.004045238095238095,8156.224542266218
2021-01-25,0.002197619047619048,8174.1488166769595
2021-01-26,-0.012833333333333332,8069.247240196271
2021-01-27,-0.03730714285714286,7768.206680656664
2021-01-28,0.020714285714285713,7929.119533327408
2021-01-29,-0.013554761904761903,7821.642205938759
2021-02-01,0.02756904761904762,8037.277432373436
2021-02-02,0.022204761904761904,8215.743264121804
2021-02-03,-0.003857142857142858,8184.053968674476
2021-02-04,0.014549999999999997,8303.13195391869
2021-02-05,0.002123809523809524,8320.766224639869
2021-02-08,0.02292857142857143,8511.54950736197
2021-02-09,0.009538095238095238,8592.73347718695
2021-02-10,0.0005071428571428569,8597.091220593238
2021-02-11,0.017573809523809523,8748.174864162758
2021-02-12,0.006973809523809525,8809.182969346408
2021-02-16,-0.004395238095238095,8770.464512771612
2021-02-17,-0.013092857142857147,8655.634073829395
2021-02-18,-0.008752380952380952,8579.87666703083
2021-02-19,0.01566904761904762,8714.315163092093
2021-02-22,-0.037709523809523804,8385.702487965777
2021-02-23,-0.013473809523809523,8272.71512991959
2021-02-24,0.02159761904761905,8451.386079785068
2021-02-25,-0.04939999999999999,8033.887607443686
2021-02-26,0.014528571428571427,8150.608517397546
2021-03-01,0.03166666666666666,8408.71112044847
2021-03-02,-0.026107142857142857,8189.183697982476
2021-03-03,-0.03498571428571429,7902.679256891632
2021-03-04,-0.03559285714285714,7621.400323055268
2021-03-05,0.012885714285714289,7719.60751007521
2021-03-08,-0.043880952380952375,7380.863780525958
2021-03-09,0.05747857142857143,7805.105286539476
2021-03-10,-0.010954761904761906,7719.602216483838
2021-03-11,0.04266904761904762,8048.990291059094
2021-03-12,-0.013471428571428568,7940.558893280969
2021-03-15,0.015202380952380952,8061.274294551442
2021-03-16,0.001664285714285714,8074.690558198802
2021-03-17,0.005421428571428571,8118.466916296466
2021-03-18,-0.039642857142857146,7796.627692114713
2021-03-19,0.011952380952380952,7889.815956434751
2021-03-22,0.014773809523809526,8006.378594553031
2021-03-23,-0.015471428571428575,7882.508480011588
2021-03-24,-0.021352380952380953,7714.198156086009
2021-03-25,-0.0008642857142857141,7707.530884822534
2021-03-26,0.030819047619047617,7945.0696461871585
2021-03-29,-0.011935714285714287,7850.239564910167
2021-03-30,-0.0012880952380952381,7840.127708708699
2021-03-31,0.025314285714285716,8038.594941563438
2021-04-01,0.03121190476190476,8289.494801299046
2021-04-05,0.016399999999999998,8425.442516040352
2021-04-06,-0.0015357142857142857,8412.503443605005
2021-04-07,-0.006052380952380952,8361.587768001089
2021-04-08,0.016104761904761903,8496.249148150517
2021-04-09,0.006209523809523808,8549.006809527604
2021-04-12,-0.003552380952380953,8518.637480575662
2021-04-13,0.014538095238095239,8642.482243567078
2021-04-14,-0.01750952380952381,8491.156494949953
2021-04-15,0.017635714285714286,8640.904104850177
2021-04-16,-0.008748837209302328,8565.306241495651
2021-04-19,-0.020541860465116277,8389.358915841858
2021-04-20,-0.012360465116279069,8285.662537614651
2021-04-21,0.015493023255813951,8414.032499999741
2021-04-22,-0.011109302325581395,8320.558469179978
2021-04-23,0.017488372093023254,8466.071491710753
2021-04-26,0.01696046511627907,8609.660001917837
2021-04-27,-0.0044255813953488375,8571.557250793072
2021-04-28,-0.006146511627906976,8518.8720744818
2021-04-29,-0.0032813953488372086,8490.918287279257
2021-04-30,-0.017534883720930233,8342.031022427896
2021-05-03,-0.011867441860465115,8243.032454271037
2021-05-04,-0.018262790697674423,8092.491677844547
2021-05-05,-0.0022511627906976746,8074.274161695353
2021-05-06,-0.006858139534883721,8018.89966285154
2021-05-07,0.012734883720930235,8121.019417627762
2021-05-10,-0.03545348837209302,7833.100950135355
2021-05-11,0.007906976744186046,7895.037097182936
2021-05-12,-0.0350046511627907,7618.674077678755
2021-05-13,0.0008651162790697684,7625.265116648282
2021-05-14,0.03840697674418605,7918.128496651648
2021-05-17,-0.00711860465116279,7861.762470306879
2021-05-18,0.000613953488372093,7866.589226800275
2021-05-19,0.009302325581395349,7939.766801003068
2021-05-20,0.025325581395348837,8140.84601138196
2021-05-21,-0.0030093023255813958,8116.347744547708
2021-05-24,0.020606976744186045,8283.60113376733
2021-05-25,0.0026837209302325578,8305.83200750772
2021-05-26,0.0070674418604651165,8364.532992323571
2021-05-27,0.003016279069767442,8389.762758116696
2021-05-28,0.004165116279069767,8424.707095558062
2021-06-01,-0.002890697674418604,8400.353814349275
2021-06-02,0.004420930232558139,8437.491192491318
2021-06-03,-0.01903488372093023,8276.884528745872
2021-06-04,0.021776744186046512,8457.128125785817
2021-06-07,-0.0009372093023255818,8449.202026635372
2021-06-08,-0.0009837209302325583,8440.890369758008
2021-06-09,0.0014465116279069766,8453.100215827752
2021-06-10,0.01572558139534884,8586.03013131479
2021-06-11,0.00661860465116279,8642.857670276933
2021-06-14,0.01611395348837209,8782.128276782396
2021-06-15,-0.00681860465116279,8722.246416067219
2021-06-16,-0.0004837209302325583,8718.027282917123
2021-06-17,0.013927906976744186,8839.45115593431
2021-06-18,-0.009397674418604651,8756.38087193168
2021-06-21,0.0029279069767441865,8782.01874057764
2021-06-22,0.005337209302325582,8828.890212693048
2021-06-23,0.0017488372093023253,8844.33050441385
2021-06-24,0.013579069767441863,8964.4282853796
2021-06-25,-0.001841860465116279,8947.917059328389
2021-06-28,0.016972093023255818,9099.781940023688
2021-06-29,0.007874418604651164,9171.437432230477
2021-06-30,-0.01206046511627907,9060.825631012925
2021-07-01,-0.009009302325581395,8979.193913583755
2021-07-02,0.00773720930232558,9048.66781625932
2021-07-06,0.0018209302325581397,9065.144809050325
2021-07-07,-0.006493023255813954,9006.284612987842
2021-07-08,-0.010225581395348838,8914.190116608055
2021-07-09,0.011355813953488371,9015.418001118283
2021-07-12,0.0008697674418604654,9023.25931817042
2021-07-13,-0.002367441860465116,9001.89727634275
2021-07-14,-0.006841860465116277,8940.307551256703
2021-07-15,-0.01306046511627907,8823.542976354709
2021-07-16,-0.012534883720930234,8712.940891139471
2021-07-19,-0.0043720930232558144,8674.84710305728
2021-07-20,0.016160465116279072,8815.036667055292
2021-07-21,0.019413953488372094,8986.171378907797
2021-07-22,0.0041790697674418615,9023.725216042441
2021-07-23,0.010232558139534885,9116.06100895078
2021-07-26,0.002209302325581395,9136.201143737997
2021-07-27,-0.017032558139534883,8980.588266582796
2021-07-28,0.01816046511627907,9143.679926521736
2021-07-29,0.006904651162790699,9206.81384675858
2021-07-30,0.006553488372093023,9267.150594247338
2021-08-02,0.007430232558139535,9336.007678313896
2021-08-03,0.008358139534883723,9414.03933318799
2021-08-04,0.01116279069767442,9519.12628388404
2021-08-05,0.006402325581395349,9580.070829603883
2021-08-06,-0.00537906976744186,9528.53896023441
2021-08-09,0.0016046511627906977,9543.828941356647
2021-08-10,-0.011862790697674418,9430.612496170927
2021-08-11,-0.0012162790697674418,9419.142239576748
2021-08-12,0.0010255813953488379,9428.802336617802
2021-08-13,0.005900000000000001,9484.432270403848
2021-08-16,-0.006353488372093023,9424.173040257932
2021-08-17,-0.01153953488372093,9315.422466709655
2021-08-18,-0.0058,9261.393016402739
2021-08-19,0.005467441860465117,9312.029144266839
2021-08-20,0.01088139534883721,9413.3570148855
2021-08-23,0.02006046511627907,9602.19333490969
2021-08-24,0.016376744186046514,9759.445998780468
2021-08-25,0.005430232558139536,9812.44206019245
2021-08-26,-0.003893023255813953,9774.241995055794
2021-08-27,0.017355813953488373,9943.881920658356
2021-08-30,0.005113953488372093,9994.734470294468
2021-08-31,-0.004809302325581397,9946.666770562912
2021-09-01,-0.0002395348837209304,9944.284196894614
2021-09-02,0.0028558139534883716,9972.683222461561
2021-09-03,0.011874418604651162,10091.10303765665
2021-09-07,-0.00603953488372093,10030.157468845502
2021-09-08,-0.009193023255813955,9937.949997974929
2021-09-09,0.0041418604651162795,9979.111600175842
2021-09-10,0.0013697674418604656,9992.780662344456
2021-09-13,0.00024186046511627898,9995.197520923253
2021-09-14,0.0025023255813953487,10020.20875937096
2021-09-15,0.007932558139534885,10099.694647924945
2021-09-16,0.006455813953488373,10164.89639755899
2021-09-17,-0.01281627906976744,10034.6202486126
2021-09-20,-0.02265581395348837,9807.277759166127
2021-09-21,0.0032604651162790694,9839.254046185548
2021-09-22,0.013558139534883723,9972.656025462902
2021-09-23,0.013974418604651163,10112.018095362915
2021-09-24,0.0003093023255813954,10115.145766076133
2021-09-27,-0.012516279069767442,9988.541778836547
2021-09-28,-0.03982558139534882,9590.742295202648
2021-09-29,-0.00933953488372093,9501.169222975826
2021-09-30,-0.0006209302325581392,9495.26965976063
2021-10-01,0.007611627906976744,9567.544119287131
2021-10-04,-0.02884651162790697,9291.553846599603
2021-10-05,0.017599999999999994,9455.085194299756
2021-10-06,0.008932558139534886,9539.543292512097
2021-10-07,0.0136046511627907,9669.325451259063
2021-10-08,-0.00723953488372093,9599.324032352622
2021-10-11,-0.005009302325581395,9551.238116153349
2021-10-12,-0.0022,9530.22539229781
2021-10-13,0.015162790697674419,9674.730205222884
2021-10-14,0.020665116279069768,9874.659629882444
2021-10-15,0.0048116279069767435,9922.172817729484
2021-10-18,0.013023255813953487,10051.39181256503
2021-10-19,0.009293023255813954,10144.799630432495
2021-10-20,-0.00029302325581395347,10141.826968215206
2021-10-21,0.009797674418604652,10241.193286859603
2021-10-22,-0.005367441860465117,10186.224277310597
2021-10-25,0.006709302325581395,10254.56673554325
2021-10-26,-0.0035348837209302326,10218.318034524586
2021-10-27,-0.010316279069767441,10112.903014056794
2021-10-28,0.014853488372093025,10263.11490138419
2021-10-29,0.011861363636363635,10384.84943927129
2021-11-01,0.00699090909090909,10457.448977624013
2021-11-02,0.011493181818181819,10577.638340078205
2021-11-03,0.007070454545454546,10652.427051159986
2021-11-04,0.022813636363636366,10895.447648295312
2021-11-05,0.005872727272727273,10959.433640848029
2021-11-08,0.009684090909090908,11065.56579253815
2021-11-09,0.001472727272727273,11081.862353068978
2021-11-10,-0.02431363636363636,10812.421981584586
2021-11-11,0.01680681818181818,10994.144391934173
2021-11-12,0.01360909090909091,11143.764702431678
2021-11-15,-0.005390909090909091,11083.689679990386
2021-11-16,0.014761363636363635,11247.300053789335
2021-11-17,-0.006022727272727273,11179.560633010831
2021-11-18,0.0029431818181818183,11212.46411260117
2021-11-19,0.0015477272727272735,11229.81794910272
2021-11-22,-0.024409090909090905,10955.708301890529
2021-11-23,-0.008825000000000001,10859.024176126346
2021-11-24,0.007802272727272726,10943.74924430053
2021-11-26,-0.025268181818181825,10667.220598622955
2021-11-29,0.030847727272727273,10996.280110407293
2021-11-30,-0.023572727272727266,10737.067798350146
2021-12-01,-0.024804545454545454,10470.739712097433
2021-12-02,0.011759090909090908,10593.866092257416
2021-12-03,-0.014890909090909092,10436.113795356347
2021-12-06,-0.004777272727272727,10386.257633543077
2021-12-07,0.05008409090909091,10906.443905066688
2021-12-08,0.004825,10959.067496908634
2021-12-09,-0.021838636363636362,10719.7364069591
2021-12-10,0.008747727272727273,10813.509737482702
2021-12-13,-0.015481818181818182,10646.096945819674
2021-12-14,-0.017413636363636367,10460.70968491315
2021-12-15,0.03259318181818182,10801.657497620741
2021-12-16,-0.03549090909090909,10418.296853341546
2021-12-17,0.004775000000000001,10468.044220816251
2021-12-20,-0.013065909090909093,10331.26970666745
2021-12-21,0.03739090909090909,10717.565273063114
2021-12-22,0.009702272727272728,10821.55001431472
2021-12-23,0.008436363636363634,10912.844545344575
2021-12-27,0.021452272727272726,11146.949862761638
2021-12-28,-0.011831818181818183,11015.061178703598
2021-12-29,-0.0024840909090909093,10987.6987653665
2021-12-30,-0.002081818181818182,10964.824374300419
2021-12-31,-0.0061,10897.938945617187
2022-01-03,-0.005175,10841.542111573617
2022-01-04,-0.02012045454545455,10623.405356315068
2022-01-05,-0.041156818181818176,10186.179793593456
2022-01-06,0.008288636363636363,10270.60933383717
2022-01-07,-0.01772727272727273,10088.539441100967
2022-01-10,0.006197727272727272,10151.065457137065
2022-01-11,0.019174999999999998,10345.712137277667
2022-01-12,0.002184090909090909,10368.308113104767
2022-01-13,-0.03677727272727272,9986.990017908718
2022-01-14,0.013459090909090908,10121.405824467935
2022-01-18,-0.03338863636363636,9783.465885905984
2022-01-19,-0.012636363636363638,9659.838453347718
2022-01-20,-0.017156818181818183,9494.106361337896
2022-01-21,-0.03107045454545454,9199.120161188237
2022-01-24,0.01296590909090909,9318.395116914553
2022-01-25,-0.04113636363636363,8935.070226877839
2022-01-26,0.0009772727272727275,8943.802227326834
2022-01-27,-0.02589090909090909,8712.239056932045
2022-01-28,0.03519318181818182,9018.85047010612
2022-01-31,0.05219545454545455,9489.593469870795
2022-02-01,0.008427272727272728,9569.564862112342
2022-02-02,0.005286363636363637,9620.153061815236
2022-02-03,-0.04680909090909092,9169.842442585357
2022-02-04,0.022297727272727278,9374.309088504006
2022-02-07,-0.0013659090909090915,9361.504634499026
2022-02-08,0.02013181818181818,9549.96874370901
2022-02-09,0.03494545454545455,9883.696742352806
2022-02-10,-0.022288636363636368,9663.402619734046
2022-02-11,-0.04381590909090909,9239.991849038926
2022-02-14,0.00012272727272727278,9241.12584803858
2022-02-15,0.03917727272727273,9603.167955694238
2022-02-16,-0.00721590909090909,9533.872368741217
2022-02-17,-0.04227045454545454,9130.871250136177
2022-02-18,-0.018572727272727272,8961.286068645011
2022-02-22,-0.011302272727272729,8860.003169510075
2022-02-23,-0.02571136363636364,8632.200406199467
2022-02-24,0.0557090909090909,9113.092443373926
2022-02-25,0.010379545454545454,9207.6822006214
2022-02-28,0.008313636363636363,9284.231522189295
2022-03-01,-0.016129545454545455,9134.481087841617
2022-03-02,0.02087272727272727,9325.142620366021
2022-03-03,-0.027790909090909092,9065.98842954367
2022-03-04,-0.030425,8790.155731574803
2022-03-07,-0.05328181818181818,8321.800252095167
2022-03-08,0.0044522727272727275,8358.851176399381
2022-03-09,0.05217272727272728,8794.95523913898
2022-03-10,-0.018215909090909088,8634.74713404421
2022-03-11,-0.028040909090909092,8392.620974635489
2022-03-14,-0.035943181818181826,8090.963473013079
2022-03-15,0.03804318181818183,8398.769467501184
2022-03-16,0.06722954545454544,8963.414921178804
2022-03-17,0.01645681818181818,9110.924210824838
2022-03-18,0.03170454545454546,9399.781921599853
2022-03-21,-0.011161363636363636,9294.86753747036
2022-03-22,0.024956818181818184,9526.837856627093
2022-03-23,-0.01948181818181818,9341.237733656622
2022-03-24,0.03128636363636363,9633.491094205525
2022-03-25,-0.00835909090909091,9552.963866377142
2022-03-28,0.016129545454545455,9707.048831285503
2022-03-29,0.023461363636363638,9934.78943375223
2022-03-30,-0.02375227272727272,9698.81560563372
2022-03-31,-0.015347727272727273,9549.960828849982
2022-04-01,-0.0027249999999999996,9523.937185591367
2022-04-04,0.02491363636363637,9761.213093383305
2022-04-05,-0.03715227272727273,9398.561842388903
2022-04-06,-0.02702727272727273,9144.544348230518
2022-04-07,0.0031795454545454544,9173.619842646824
2022-04-08,-0.020022727272727272,8989.938954433826
2022-04-11,-0.019113636363636364,8818.10853032749
2022-04-12,-0.004724999999999999,8776.442967521692
2022-04-13,0.026234090909090912,9006.684970190108
2022-04-14,-0.029718181818181814,8739.022668666914
2022-04-18,0.0002181818181818183,8740.929364521897
2022-04-19,0.026209090909090915,8970.021176866592
2022-04-20,-0.011513636363636365,8866.743614862033
2022-04-21,-0.03493409090909091,8556.991987352842
2022-04-22,-0.02826363636363637,8315.140277455752
2022-04-25,0.02237727272727273,8501.210439209908
2022-04-26,-0.041763636363636364,8146.168977775997
2022-04-27,-0.0022454545454545457,8127.877125616809
2022-04-28,0.050493181818181826,8538.279503116419
2022-04-29,-0.04335454545454546,8168.106276294944
2022-05-02,0.024586363636363632,8368.930307424396
2022-05-03,-0.004715909090909091,8329.463192906429
2022-05-04,0.03689090909090909,8636.744662332012
2022-05-05,-0.061325000000000005,8107.096295914503
2022-05-06,-0.022918181818181817,7921.296388987225
2022-05-09,-0.06799318181818183,7382.70224337511
2022-05-10,0.019654545454545456,7527.8059001949
2022-05-11,-0.04406818181818181,7196.0691810931285
2022-05-12,0.018611363636363638,7329.997841374883
2022-05-13,0.06335681818181817,7794.403181883991
2022-05-16,-0.026795454545454546,7585.548605714872
2022-05-17,0.03345681818181818,7839.33692622562
2022-05-18,-0.05405227272727273,7415.602948688293
2022-05-19,0.016772727272727272,7539.982834509474
2022-05-20,0.004011363636363637,7570.228447470631
2022-05-23,0.006813636363636364,7621.809231301352
2022-05-24,-0.036168181818181815,7346.142249240148
2022-05-25,0.026343181818181818,7539.663010174108
2022-05-26,0.03526818181818182,7805.5732160647485
2022-05-27,0.04543181818181818,8160.1945992218725
2022-05-31,-0.007370454545454546,8100.050255846243
2022-06-01,-0.013686363636363635,7989.190022571911
2022-06-02,0.04793863636363636,8372.180897903978
2022-06-03,-0.031093181818181815,8111.863155030742
2022-06-06,0.006418181818181817,8163.926567643939
2022-06-07,0.016202272727272725,8296.200732418336
2022-06-08,-0.009427272727272727,8217.990185513629
2022-06-09,-0.03167272727272727,7957.704023637906
2022-06-10,-0.04297272727272728,7615.739778913029
2022-06-13,-0.06344999999999999,7132.521089940998
2022-06-14,0.006136363636363637,7176.288832992907
2022-06-15,0.027631818181818178,7374.5827412463805
2022-06-16,-0.057029545454545444,6954.013639596164
2022-06-17,0.01881590909090909,7084.859728055747
2022-06-21,0.028381818181818178,7285.940928701111
2022-06-22,-0.004927272727272727,7250.041110670602
2022-06-23,0.02311818181818182,7417.648879256379
2022-06-24,0.046386363636363635,7761.72663749643
2022-06-27,-0.013054545454545452,7660.400824301477
2022-06-28,-0.033909090909090916,7400.6435963501635
2022-06-29,-0.007693181818181819,7343.709099591879
2022-06-30,-0.01957727272727273,7199.939303719414
2022-07-01,-0.0031477272727272717,7177.275858411115
2022-07-05,0.027970454545454545,7378.027526568992
2022-07-06,0.0019727272727272727,7392.582362689586
2022-07-07,0.036525,7662.596433486824
2022-07-08,0.0026159090909090906,7682.641089157149
2022-07-11,-0.027979545454545448,7467.684283592118
2022-07-12,-0.017411363636363638,7337.661717008938
2022-07-13,-0.00041818181818181803,7334.593240290916
2022-07-14,0.0012590909090909085,7343.828159961646
2022-07-15,0.024302272727272724,7522.299874767259
2022-07-18,-0.00426590909090909,7490.210427346946
2022-07-19,0.040604545454545456,7794.3470171082645
2022-07-20,0.031400000000000004,8039.089513445465
2022-07-21,0.0165,8171.734490417315
2022-07-22,-0.026393181818181823,7956.056416241824
2022-07-25,-0.011275000000000002,7866.351880148697
2022-07-26,-0.028199999999999992,7644.520757128504
2022-07-27,0.04934545454545455,8021.743108671173
2022-07-28,0.013577272727272726,8130.656502605722
2022-07-29,0.015427272727272729,8256.090357923194
2022-08-01,0.0014136363636363634,8267.761467474622
2022-08-02,0.002545454545454545,8288.80667848274
2022-08-03,0.0326659090909091,8559.568083914179
2022-08-04,0.00017272727272727286,8561.046554765035
2022-08-05,0.001240909090909091,8571.67003526254
2022-08-08,-0.004263636363636364,8535.123551203103
2022-08-09,-0.029538636363636364,8283.007640305406
2022-08-10,0.04216363636363637,8632.249362448465
2022-08-11,-0.009372727272727272,8551.34164342406
2022-08-12,0.02883863636363636,8797.950675499987
2022-08-15,0.0022795454545454547,8818.006003971639
2022-08-16,-0.0099,8730.707744532321
2022-08-17,-0.024624999999999998,8515.714066323211
2022-08-18,0.005788636363636365,8565.00843842986
2022-08-19,-0.03047727272727273,8303.97034034044
2022-08-22,-0.03100909090909091,8046.471769150429
2022-08-23,0.006220454545454546,8096.5244810417125
2022-08-24,0.005879545454545454,8144.128364751838
2022-08-25,0.030847727272727277,8395.356215421783
2022-08-26,-0.04759772727272727,7995.756339922743
2022-08-29,-0.01403181818181818,7883.561340734826
2022-08-30,-0.005731818181818182,7838.374200504523
2022-08-31,-0.008111363636363634,7774.794297046339
2022-09-01,-0.022093181818181814,7603.0243530427315
2022-09-02,-0.010088636363636362,7526.320205081012
2022-09-06,-0.010820454545454545,7444.8819994073965
2022-09-07,0.021997727272727273,7608.652483207996
2022-09-08,0.015506818181818182,7726.6384738737415
2022-09-09,0.03507727272727273,7997.66787888685
2022-09-12,0.01096818181818182,8085.387754303913
2022-09-13,-0.061309090909090896,7589.679981440046
2022-09-14,0.006165909090909091,7636.477258234698
2022-09-15,-0.022324999999999998,7465.992903444608
2022-09-16,-0.012643181818181819,7371.598997713103
2022-09-19,0.0066840909090909095,7420.87143555918
2022-09-20,-0.014363636363636361,7314.280736757512
2022-09-21,-0.014265909090909091,7209.9358727015415
2022-09-22,-0.023547727272727272,7040.1582691173135
2022-09-23,-0.013595454545454548,6944.444117376723
2022-09-26,-0.007736363636363636,6890.71937243229
2022-09-27,0.007779545454545455,6944.326037004645
2022-09-28,0.022456818181818182,7100.273504212923
2022-09-29,-0.026115909090909085,6914.843406856307
2022-09-30,-0.012459090909090908,6828.690744228157
2022-10-03,0.03272045454545455,7052.12860932964
2022-10-04,0.04050227272727272,7337.755845572513
2022-10-05,0.0039636363636363645,7366.84004146951
2022-10-06,-0.004118181818181819,7336.502054753277
2022-10-07,-0.050800000000000005,6963.8077503718105
2022-10-10,-0.030211363636363633,6753.4216221316
2022-10-11,-0.025986363636363637,6577.924752069208
2022-10-12,-0.0024045454545454543,6562.107833006277
2022-10-13,0.018304545454545455,6682.224234113169
2022-10-14,-0.03895,6421.95160019446
2022-10-17,0.036847727272727275,6658.585921317081
2022-10-18,0.013647727272727271,6749.460485993238
2022-10-19,-0.008454545454545452,6692.39686552075
2022-10-20,0.006338636363636363,6734.817535652426
2022-10-21,0.02642727272727273,6912.800395435532
2022-10-24,0.0019772727272727273,6926.468887126506
2022-10-25,0.03197727272727273,7147.958471767119
2022-10-26,-0.01690681818181818,7027.109237513765
2022-10-27,-0.012927272727272726,6936.267879916088
2022-10-28,0.027434090909090915,7126.5580835035125
2022-10-31,-0.015809090909090908,7013.893678892489
2022-11-01,-0.0048136363636363646,6980.131345229093
2022-11-02,-0.039636363636363636,6703.464321000012
2022-11-03,-0.023884090909090907,6543.3581697514
2022-11-04,0.011311363636363635,6617.372473412429
2022-11-07,0.01345,6706.376133179825
2022-11-08,0.017081818181818184,6820.933230945688
2022-11-09,-0.030336363636363637,6614.010920112363
2022-11-10,0.1028590909090909,7294.322070617921
2022-11-11,0.03145454545454546,7523.761655748266
2022-11-14,-0.016286363636363637,7401.22693750942
2022-11-15,0.028618181818181817,7613.036595684691
2022-11-16,-0.032947727272727274,7362.20434221278
2022-11-17,-0.006159090909090908,7316.859856377787
2022-11-18,-0.002779545454545455,7296.522311822446
2022-11-21,-0.02111590909090909,7142.449610006213
2022-11-22,0.019081818181818182,7278.74053483715
2022-11-23,0.014697727272727277,7385.7214781071325
2022-11-25,-0.007356818181818183,7331.386068051148
2022-11-28,-0.018,7199.421118826227
2022-11-29,-0.004647727272727272,7165.96017294441
2022-11-30,0.052649999999999995,7543.247976049934
2022-12-01,0.010545454545454545,7622.79495470646
2022-12-02,-0.012088636363636364,7530.645758424453
2022-12-05,-0.025615909090909102,7337.741421280812
2022-12-06,-0.024863636363636366,7155.298486851694
2022-12-07,0.0021750000000000003,7170.861261060597
2022-12-08,0.022675,7333.460540155146
2022-12-09,-0.006390909090909091,7286.593060521245
2022-12-12,0.020752272727272727,7437.806426965834
2022-12-13,0.016338636363636364,7559.330041519147
2022-12-14,-0.007959090909090909,7499.164646506875
2022-12-15,-0.040997727272727276,7191.7159395561075
2022-12-16,-0.0093,7124.832981318235
2022-12-19,-0.020168181818181814,6981.1380543268315
2022-12-20,0.001390909090909091,6990.848182711486
2022-12-21,0.015013636363636363,7095.806235200104
2022-12-22,-0.03275,6863.4185809973005
2022-12-23,-0.0005272727272727271,6859.799687563684
2022-12-27,-0.017347727272727275,6740.797753438289
2022-12-28,-0.014749999999999997,6641.370986575074
2022-12-29,0.03475,6872.158628358558
2022-12-30,-0.0019068181818181818,6859.054671337666
2023-01-03,-0.0051090909090909095,6824.011137471377
2023-01-04,0.016845454545454545,6938.964706905326
